지점명,주소,위도,경도,카태고리_대,카태고리_소
기업은행 우림비즈니스센터 ATM,서울 강서구 양천로 583,37.55741026,126.8643299,금융,ATM
기업은행 강서중앙점365 ATM,서울 강서구 공항대로 411,37.55628004,126.8534695,금융,ATM
신한은행 상암동금융센터,서울 마포구 월드컵북로 361,37.57709888,126.8914014,금융,은행
우리은행 상암DMC금융센터,서울 마포구 월드컵북로 396,37.57953155,126.8894439,금융,은행
하나은행 jtbc출장소,서울 마포구 상암산로 48-6,37.57697323,126.8899831,금융,은행
하나은행 상암DMC금융센터지점,서울 마포구 월드컵북로 402,37.58009521,126.8890592,금융,은행
KB국민은행 상암DMC종합금융센터,서울 마포구 월드컵북로54길 11,37.58088566,126.8883969,금융,은행
성암새마을금고 상암동월드컵아파트지점,서울 마포구 매봉산로 24,37.57453349,126.8901429,금융,은행
IBK기업은행 MBC,서울 마포구 성암로 267,37.58112324,126.8909891,금융,은행
IBK기업은행 상암동,서울 마포구 성암로 189,37.57674158,126.8978976,금융,은행
성암새마을금고 본점,서울 마포구 월드컵북로44길 29,37.57624135,126.8956388,금융,은행
우리은행 365코너 마포구청지점(점외),서울 마포구 하늘공원로 86,37.57159797,126.8816744,금융,ATM
문화방송새마을금고 본점,서울 마포구 성암로 267,37.58126304,126.8901726,금융,은행
KB국민은행 수색,서울 은평구 수색로 246,37.58160411,126.8967136,금융,은행
IBK기업은행 수색,서울 은평구 수색로 256,37.58226145,126.89627,금융,은행
우리은행 365코너 서부운전면허시험장,서울 마포구 월드컵로42길 13,37.57888186,126.8819278,금융,ATM
KB국민은행 상암DDMC ATM,서울 마포구 매봉산로 75,37.57845264,126.8929006,금융,ATM
신한 KBS미디어센터 ATM 점두365,서울 마포구 매봉산로 45,37.57650204,126.8909868,금융,ATM
우리은행 365코너 에스플렉스센터,서울 마포구 매봉산로 31,37.57572174,126.8899748,금융,ATM
하나은행 상암DMC금융센터 ATM,서울 마포구 월드컵북로 402,37.58014565,126.8890433,금융,ATM
성암새마을금고 상암동월드컵아파트지점 점두365ATM,서울 마포구 매봉산로 24,37.57453349,126.8901429,금융,ATM
신한 상암동금융센터 ATM 상암동금융센터,서울 마포구 월드컵북로 361,37.5771079,126.8914127,금융,ATM
우리은행 365코너 상암동지점,서울 마포구 월드컵북로60길 17,37.58338542,126.8859919,금융,ATM
하나은행365 JTBC출장소,서울 마포구 상암산로 48-6,37.57701118,126.8900996,금융,ATM
우리들새마을금고 수색지점,서울 은평구 수색로 282,37.58353909,126.8932782,금융,은행
하나은행365 JTBC사옥지하1층,서울 마포구 상암산로 48-6,37.57703009,126.890086,금융,ATM
하나은행365 JTBC사옥지하1층 ATM,서울 마포구 상암산로 48-6,37.57701118,126.8900996,금융,ATM
하나은행 jtbc ATM,서울 마포구 상암산로 48-6,37.57701118,126.8900996,금융,ATM
신한 상암동금융센터 ATM YTN사옥,서울 마포구 상암산로 76,37.57919454,126.8923244,금융,ATM
KB국민은행 상암DMC 365자동화점 ATM,서울 마포구 월드컵북로54길 11,37.58108608,126.8878747,금융,ATM
IBK기업은행365 월드컵파크4단지앞상가,서울 마포구 월드컵북로 381,37.57795252,126.8898877,금융,ATM
IBK기업은행365 상암DMC가변점365,서울 마포구 월드컵북로 402,37.58010775,126.8889822,금융,ATM
하나은행365 진흥원본사,서울 마포구 월드컵북로 400,37.58045008,126.8898953,금융,ATM
하나은행365 상암DMC금융센터 ATM,서울 마포구 월드컵북로 402,37.58014565,126.8890433,금융,ATM
KB국민은행ATM 상암YTN,서울 마포구 상암산로 76,37.57920534,126.8923108,금융,ATM
우리은행 365코너 상암DMC금융센터,서울 마포구 월드컵북로 396,37.57942825,126.8897825,금융,ATM
하나은행365 메가박스상암점,서울 마포구 월드컵로 240,37.56921939,126.8981422,금융,ATM
신한은행 365코너 홈플러스월드컵점,서울 마포구 월드컵로 240,37.56827183,126.8984808,금융,ATM
하나은행365 MJ컨벤션상암1,서울 마포구 월드컵로 240,37.56799214,126.8959763,금융,ATM
우리은행 365코너 상암DMC금융센터,서울 마포구 월드컵북로 396,37.57942825,126.8897825,금융,ATM
하나은행365 MJ컨벤션상암2,서울 마포구 월드컵로 240,37.56778507,126.8961577,금융,ATM
우리은행 ATM,서울 마포구 월드컵북로 396,37.57941797,126.8903531,금융,ATM
하나은행365 스탠포드호텔코리아CN,서울 마포구 월드컵북로58길 15,37.5823247,126.8866637,금융,ATM
서서울농협 상암지점 365코너,서울 마포구 월드컵북로 356,37.57734626,126.8929384,금융,ATM
우리은행 365코너 삼성타운금융센터(점외),서울 마포구 월드컵북로60길 24,37.58306036,126.8871336,금융,ATM
신한은행 남가좌동,서울 서대문구 수색로 56,37.57090387,126.9122533,금융,은행
우리은행 북가좌동지점,서울 서대문구 응암로 54,37.57794171,126.9100918,금융,은행
하나은행 남가좌동지점,서울 서대문구 수색로 48,37.57043904,126.9135952,금융,은행
KB국민은행 모래내(점),서울 서대문구 수색로 40,37.57001251,126.9143349,금융,은행
Sh수협은행 DMC금융센터,서울 은평구 수색로 200,37.5794199,126.9006733,금융,은행
성암새마을금고 성산지점,서울 마포구 월드컵북로 175,37.56747764,126.9090212,금융,은행
우리들새마을금고 본점,서울 은평구 수색로 200,37.5794027,126.9005793,금융,은행
하나은행 북가좌지점,서울 서대문구 응암로 86,37.58039566,126.9120135,금융,은행
NH농협은행 가좌지점,서울 서대문구 모래내로 143,37.56951634,126.917257,금융,은행
가재울새마을금고 본점,서울 서대문구 응암로 54,37.57789224,126.910204,금융,은행
신한은행 365코너 성산시영대우아파트,서울 마포구 월드컵북로 260,37.5720559,126.90154,금융,ATM
KB국민은행 성산월드컵 365자동화점 ATM,서울 마포구 월드컵북로38길 14,37.57050983,126.9037674,금융,ATM
신한 상암동금융센터 ATM 성산동지점1층,서울 마포구 월드컵북로 236,37.5702924,126.9034145,금융,ATM
하나은행365 구.성산아파트 ATM,서울 마포구 월드컵북로 233,37.56973265,126.9031357,금융,ATM
IBK기업은행 북가좌동,서울 서대문구 응암로 107,37.58242627,126.9129111,금융,은행
우리은행 365코너 마포구청지점(점외),서울 마포구 월드컵로 235,37.56580042,126.8985057,금융,ATM
우리은행 365코너 상암DMC금융센터(점외),서울 마포구 성암로 179,37.57617649,126.8987497,금융,ATM
신한 상암동금융센터 ATM 홈플러스월드컵점,서울 마포구 월드컵로 240,37.56841322,126.89736,금융,ATM
KB국민은행 공항철도 디지털미디어시티역 ATM,서울 마포구 성암로 지하 184,37.57682544,126.8990205,금융,ATM
하나은행365 구.성산아파트출장소,서울 마포구 월드컵북로 233,37.56972643,126.9032398,금융,ATM
하나은행365 마포농수산유통센터 ATM,서울 마포구 월드컵로 235,37.56519944,126.8984827,금융,ATM
서서울새마을금고 남가좌지점,서울 서대문구 가재울미래로 2,37.57495079,126.9167619,금융,은행
KB국민은행 남가좌동,서울 서대문구 증가로 136,37.57766131,126.9225336,금융,은행
하나은행 연희동지점,서울 서대문구 연희로 103,37.56708245,126.9307826,금융,은행
KB국민은행 연희동,서울 서대문구 연희로 113,37.56804245,126.9315424,금융,은행
우리은행 연희동지점,서울 서대문구 연희로 125,37.56896731,126.932301,금융,은행
SC제일은행 남가좌동지점,서울 서대문구 증가로 150,37.57782705,126.9211149,금융,은행
IBK기업은행 연희동,서울 서대문구 연희로 141,37.57023558,126.9333096,금융,은행
SC제일은행 연희동지점,서울 서대문구 증가로 9,37.56920645,126.9313941,금융,은행
서서울새마을금고 DMC지점,서울 서대문구 거북골로 84,37.57684585,126.9197496,금융,은행
하나은행 명지대인문캠퍼스출장소,서울 서대문구 거북골로 34,37.58022598,126.9232023,금융,은행
연희새마을금고 본점,서울 서대문구 연희맛로 39,37.56834302,126.9309127,금융,은행
연희새마을금고 연일지점,서울 서대문구 홍연길 81,37.57674394,126.9310001,금융,은행
명지새마을금고 본점,서울 서대문구 거북골로 34,37.58030716,126.9233562,금융,은행
CU ATM SK서부주유소점,서울 서대문구 성산로 255,37.56774438,126.9189863,금융,ATM
신한은행ATM 남가좌동지점,서울 서대문구 거북골로 120,37.57544416,126.9162203,금융,ATM
농협은행 가좌지점 ATM,서울 서대문구 모래내로 143,37.56951634,126.917257,금융,ATM
기업은행,서울 서대문구 거북골로 148,37.57548177,126.9134128,금융,은행
하나은행 명지전문대출장소,서울 서대문구 가좌로 134,37.58439783,126.9249993,금융,은행
서울개인택시조합새마을금고 서대문지점,서울 서대문구 응암로 84,37.58027574,126.9118879,금융,은행
서서울새마을금고 본점,서울 서대문구 응암로 97,37.58162576,126.9123335,금융,은행
우리은행 서대문구청지점,서울 서대문구 연희로 248,37.57888067,126.9366529,금융,은행
KB국민은행 코오롱아파트상가 ATM,서울 마포구 연남로 52,37.56348057,126.9211991,금융,ATM
명지대앞 골목형상점가,서울 서대문구 증가로10길 14,37.57809071,126.9233426,금융,ATM
남이동길 골목형상점가,서울 서대문구 모래내로 247,37.57585781,126.9257878,금융,ATM
응암동감자국거리,서울 은평구 응암로4길 27-2,37.58736676,126.917158,금융,ATM
신한 이화여자대학교 ATM 이대후문,서울 서대문구 성산로 529,37.56383072,126.9443532,금융,ATM
KB국민은행ATM 이대부고 365자동화점,서울 서대문구 성산로 520,37.56306937,126.94433,금융,ATM
우리은행 365코너 세브란스병원 신장례식장 구내식당입구,서울 서대문구 연세로 50-1,37.56118356,126.9405794,금융,ATM
우리은행 365코너 연세대학교 본관재무처앞,서울 서대문구 연세로 50,37.56643356,126.9386239,금융,ATM
우리은행 365코너 연세대학교 백양관1층,서울 서대문구 연세로 50,37.56469235,126.9376836,금융,ATM
우리은행 365코너 세브란스병원,서울 서대문구 연세로 50,37.56640479,126.9387303,금융,ATM
KB국민은행 연희동점 ATM,서울 서대문구 연희로 113,37.56804245,126.9315424,금융,ATM
하나은행365 SM그룹신촌사옥,서울 서대문구 신촌역로 30,37.55982395,126.9423869,금융,ATM
우리은행 365코너 연세대학교 경영대학,서울 서대문구 연세로 50,37.56484808,126.9391413,금융,ATM
신한은행 365코너 이화신세계관1층,서울 서대문구 성산로 500,37.56174857,126.9425733,금융,ATM
IBK기업은행 독립문개인스마트,서울 종로구 통일로 246-10,37.57435317,126.9590956,금융,은행
우체국365코너,서울 서대문구 연세로 50,37.56606762,126.9437652,금융,ATM
우리은행 ATM,서울 서대문구 연세로 50-1,37.56030581,126.9384716,금융,ATM
우리은행 365코너 연세의료원 안이비인후과 3층,서울 서대문구 연세로 50-1,37.56221816,126.9410879,금융,ATM
신한은행 365코너 사범대교육관,서울 서대문구 이화여대길 52,37.56508239,126.9467021,금융,ATM
우리은행 365코너 연세대학 음악대신관,서울 서대문구 연세로 50,37.5638974,126.9406724,금융,ATM
우리은행 365코너 연세대학교공과대학 신관1층,서울 서대문구 연세로 50,37.563507,126.9383818,금융,ATM
하나은행365 서울외국인학교 ATM,서울 서대문구 연희로22길 39,37.56969726,126.9357879,금융,ATM
우리은행 365코너 에비슨생명연구센터 식당후문,서울 서대문구 연세로 50-1,37.5640315,126.9421754,금융,ATM
우리은행 365코너 연세대학교사회과학대 연희관1층,서울 서대문구 연세로 50,37.56733478,126.9390533,금융,ATM
우리은행 365코너 연세대학교 제2인문관,서울 서대문구 연세로 50,37.56726569,126.9378716,금융,ATM
우리은행 ATM,서울 서대문구 연희로 125,37.56899524,126.9322942,금융,ATM
NH농협은행 본점영업부,서울 중구 통일로 120,37.56576933,126.9676257,금융,은행
하나은행 서대문역지점,서울 서대문구 통일로 135,37.56640935,126.9655371,금융,은행
KB국민은행 서대문,서울 서대문구 충정로 53,37.56375204,126.9646328,금융,은행
신한은행 서대문역,서울 서대문구 충정로 77,37.5655265,126.9659914,금융,은행
우리은행 서대문금융센터,서울 서대문구 충정로 70,37.56476437,126.9663573,금융,은행
NH농협은행 중앙본부 출장소,서울 중구 새문안로 16,37.56684433,126.968052,금융,은행
하나은행 서대문지점,서울 종로구 새문안로 42,37.5686397,126.9702596,금융,은행
교남동새마을금고 본점,서울 종로구 송월길 147,37.57143585,126.9621037,금융,은행
KB국민은행 강북삼성병원(점),서울 종로구 새문안로 29,37.5681284,126.9685925,금융,은행
NH농협은행 서울시교육청지점,서울 종로구 송월길 48,37.56946951,126.9668679,금융,은행
IBK기업은행 광화문,서울 종로구 새문안로 58,37.56932116,126.9715452,금융,은행
KB국민은행 광화문종합금융센터,서울 종로구 새문안로3길 30,37.57273724,126.9732815,금융,은행
하나은행 광화문역지점,서울 종로구 새문안로5길 19,37.57204822,126.9743424,금융,은행
신한은행 세종로금융센터,서울 종로구 새문안로3길 23,37.57258568,126.9724405,금융,은행
독립문새마을금고 본점,서울 서대문구 독립문로 63,37.56750359,126.9639666,금융,은행
한국씨티은행 영업부,서울 종로구 새문안로 50,37.56903444,126.9707043,금융,은행
하나은행 경복궁역지점,서울 종로구 사직로 130,37.57539517,126.9732477,금융,은행
KB국민은행 광화문역(점),서울 종로구 새문안로5길 13,37.57136978,126.9744151,금융,은행
종로서부새마을금고 본점,서울 종로구 통일로14길 24,37.57563848,126.9579346,금융,은행
우리은행 효자동지점,서울 종로구 자하문로 27,37.57845811,126.9713629,금융,은행
우리은행 광화문지점,서울 종로구 새문안로5길 37,37.573943,126.9742773,금융,은행
